010c83a8-5059-45ca-ace6-cdc9b150d2b6,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 07:15:46.502000 +00:00,CLIENT,CREDIT_PACK,8d3d35df-917b-444d-9925-d1a3a21d4b16,2023-08-02 02:55:20.813000 +00:00,Yearly Membership,REFERRAL,,,,,8d3d35df-917b-444d-9925-d1a3a21d4b16,2023-08-02 02:55:20.813000 +00:00,Yearly Membership,REFERRAL
08679488-5e64-40c9-8f1e-68670c1fcc12,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 23:17:13.839000 +00:00,CLIENT,CREDIT_PACK,a256f94f-9420-40b9-b6ae-9cbe194c76e7,2023-10-17 08:37:41.826000 +00:00,Yearly Membership,RECEPTION_SIGNUP,,,,,a256f94f-9420-40b9-b6ae-9cbe194c76e7,2023-10-17 08:37:41.826000 +00:00,Yearly Membership,RECEPTION_SIGNUP
0952aadb-1834-414c-bb94-756544803883,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 07:50:15.205000 +00:00,CLIENT,CREDIT_PACK,dac67ed1-ea6f-4980-af9d-91a8c63dc408,2023-07-23 15:55:50.119000 +00:00,Monthly Membership,REFERRAL,,,,,dac67ed1-ea6f-4980-af9d-91a8c63dc408,2023-07-23 15:55:50.119000 +00:00,Monthly Membership,REFERRAL
0cebe138-0e46-4312-9cc4-ec5dc8666a42,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 19:36:22.534000 +00:00,CLIENT,CREDIT_PACK,ff260aa0-a7dd-49a6-a58d-21a86b91c5d9,2023-08-06 17:52:37.141000 +00:00,Monthly Membership,REFERRAL,,,,,ff260aa0-a7dd-49a6-a58d-21a86b91c5d9,2023-08-06 17:52:37.141000 +00:00,Monthly Membership,REFERRAL
0d0bbdea-bc4e-41e6-86a3-38fc13f9933d,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 03:53:09.228000 +00:00,CLIENT,CREDIT_PACK,6e828549-b755-4d8a-a1d9-edcb37a24f02,2023-08-03 02:51:35.629000 +00:00,Yearly Membership,REFERRAL,,,,,6e828549-b755-4d8a-a1d9-edcb37a24f02,2023-08-03 02:51:35.629000 +00:00,Yearly Membership,REFERRAL
10092407-3e42-4fff-862b-788635d26146,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 00:09:07.304000 +00:00,LEAD,,,,,,,,,,,,,
101637f3-b6b5-4b5d-9d60-8c05ed03c9d9,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 23:10:10.832000 +00:00,CLIENT,CREDIT_PACK,1e5e865f-9429-45b9-aac5-b103efad796a,2023-10-15 10:26:49.004000 +00:00,Monthly Membership,WEBPORTAL,,,,,1e5e865f-9429-45b9-aac5-b103efad796a,2023-10-15 10:26:49.004000 +00:00,Monthly Membership,WEBPORTAL
152fdef4-cde2-4763-8ae2-138b6dc4dbcb,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 17:21:19.474000 +00:00,CLIENT,CREDIT_PACK,bbed9957-4285-425d-99df-be21f1ae31e4,2023-07-30 19:12:53.199000 +00:00,Weekly Membership,WEBPORTAL,,,,,bbed9957-4285-425d-99df-be21f1ae31e4,2023-07-30 19:12:53.199000 +00:00,Weekly Membership,WEBPORTAL
16ee9581-ca73-471b-902c-62b265dd654f,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 23:35:21.344000 +00:00,CLIENT,CREDIT_PACK,ed5d6262-eaa4-410d-9610-539a9036d652,2024-04-13 02:29:19.703000 +00:00,Yearly Membership,REFERRAL,,,,,ed5d6262-eaa4-410d-9610-539a9036d652,2024-04-13 02:29:19.703000 +00:00,Yearly Membership,REFERRAL
17d9c6e4-3ad0-4b3f-b032-b44291d8fdd1,679d63bc-b896-480b-be7f-c48780872ba6,1950-04-03 07:33:52.904000 +00:00,CLIENT,CREDIT_PACK,e67da10a-c29d-4f72-9767-beb4cc35bc89,2023-08-06 12:41:08.145000 +00:00,Yearly Membership,WEBPORTAL,,,,,e67da10a-c29d-4f72-9767-beb4cc35bc89,2023-08-06 12:41:08.145000 +00:00,Yearly Membership,WEBPORTAL
1c797c78-d1ee-4156-9138-78901e588bf0,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 15:12:16.331000 +00:00,CLIENT,MEMBERSHIP,8b1e7146-fd5b-4fee-a394-568b390c913f,2023-01-09 07:37:42.307000 +00:00,Monthly Membership,WEBPORTAL,8b1e7146-fd5b-4fee-a394-568b390c913f,2023-01-09 07:37:42.307000 +00:00,Monthly Membership,WEBPORTAL,505293b7-ed1f-45ba-817e-6e867095ddef,2023-07-19 11:18:21.778000 +00:00,Monthly Membership,REFERRAL
1d5fdf23-e6a3-4e86-a740-22ad79eb67b9,679d63bc-b896-480b-be7f-c48780872ba6,1970-01-01 00:00:00.000000 +00:00,CLIENT,MEMBERSHIP,51ddef10-887d-4991-8cc3-5b18bd9299b4,2023-02-18 19:13:47.114000 +00:00,Monthly Membership,REFERRAL,51ddef10-887d-4991-8cc3-5b18bd9299b4,2023-02-18 19:13:47.114000 +00:00,Monthly Membership,REFERRAL,f577910b-a17f-451d-a9cd-3a10914f6ed6,2023-11-09 12:33:15.965000 +00:00,Monthly Membership,RECEPTION_SIGNUP
24cd9888-b743-49d6-99e0-9dd290f93b7b,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 17:47:55.630000 +00:00,CLIENT,MEMBERSHIP,4ec66972-da8d-4d64-bce1-5ea5f5fd8d34,2023-05-17 02:57:31.326000 +00:00,Monthly Membership,WEBPORTAL,4ec66972-da8d-4d64-bce1-5ea5f5fd8d34,2023-05-17 02:57:31.326000 +00:00,Monthly Membership,WEBPORTAL,e741b484-7bde-415f-b113-97c48b7cf349,2023-10-24 21:40:31.561000 +00:00,Monthly Membership,REFERRAL
2653569d-07f8-4729-81e9-ef6a53d11b76,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 16:55:03.075000 +00:00,CLIENT,MEMBERSHIP,7b959225-92a5-4b0e-b2af-caa54e958620,2023-04-05 18:42:55.838000 +00:00,Yearly Membership,REFERRAL,7b959225-92a5-4b0e-b2af-caa54e958620,2023-04-05 18:42:55.838000 +00:00,Yearly Membership,REFERRAL,9c596da1-4b6b-4ca3-8529-ae14ca6cc556,2023-12-16 05:23:21.016000 +00:00,Yearly Membership,RECEPTION_SIGNUP
2ae67883-12f5-441c-81bf-6b3ba94b71de,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 12:50:53.331000 +00:00,CLIENT,CREDIT_PACK,5a31a953-d09a-46d0-830f-427858025cbe,2023-09-12 00:44:11.582000 +00:00,Monthly Membership,WEBPORTAL,e4dec3d5-c5ba-4a6d-a2b9-3dd514ffb91e,2024-05-01 08:09:14.926000 +00:00,Yearly Membership,RECEPTION_SIGNUP,5a31a953-d09a-46d0-830f-427858025cbe,2023-09-12 00:44:11.582000 +00:00,Monthly Membership,WEBPORTAL
2b5b6b54-0639-42fc-a16d-9dc374639005,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 10:03:22.512000 +00:00,CLIENT,MEMBERSHIP,0b357122-8fd5-4b87-9b64-64d7e01497c3,2023-08-18 21:51:15.750000 +00:00,Weekly Membership,REFERRAL,0b357122-8fd5-4b87-9b64-64d7e01497c3,2023-08-18 21:51:15.750000 +00:00,Weekly Membership,REFERRAL,6e5411ab-d3b4-4939-bbe1-2f15ae8a17da,2023-08-28 12:22:58.849000 +00:00,Monthly Membership,RECEPTION_SIGNUP
348a9a95-f1a3-412d-9824-894cd77f1e3a,679d63bc-b896-480b-be7f-c48780872ba6,1900-04-03 03:01:49.412000 +00:00,CLIENT,MEMBERSHIP,52ea16bc-dcf9-4cc2-bb35-5e476f58b907,2023-04-07 08:20:57.730000 +00:00,Monthly Membership,WEBPORTAL,52ea16bc-dcf9-4cc2-bb35-5e476f58b907,2023-04-07 08:20:57.730000 +00:00,Monthly Membership,WEBPORTAL,8c34dd80-c419-4e37-883c-8864c3d0d9de,2023-09-18 00:48:30.343000 +00:00,Weekly Membership,WEBPORTAL
3c67c06e-5feb-43c7-97bc-29754e602ec8,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 22:54:33.613000 +00:00,CLIENT,MEMBERSHIP,4a9c0a60-08cc-4c43-ba7c-bb44f8d0cc3b,2023-01-06 13:34:17.077000 +00:00,Monthly Membership,REFERRAL,4a9c0a60-08cc-4c43-ba7c-bb44f8d0cc3b,2023-01-06 13:34:17.077000 +00:00,Monthly Membership,REFERRAL,28ea0ece-19c8-47b9-8601-cbddb966cd51,2023-08-21 05:12:04.503000 +00:00,Monthly Membership,WEBPORTAL
42f792d5-a5e2-40f5-b902-898c8da3b040,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 08:34:23.916000 +00:00,CLIENT,MEMBERSHIP,a5b6335c-c5c9-4253-b0d6-af0024358bad,2023-08-26 21:22:27.359000 +00:00,Monthly Membership,WEBPORTAL,a5b6335c-c5c9-4253-b0d6-af0024358bad,2023-08-26 21:22:27.359000 +00:00,Monthly Membership,WEBPORTAL,422bca7a-078e-4975-bc9f-c2d6cf3e7502,2023-12-05 14:46:38.292000 +00:00,Monthly Membership,REFERRAL
452aa4a9-191c-46f1-a106-7f4235681677,679d63bc-b896-480b-be7f-c48780872ba6,2023-04-03 20:16:19.852000 +00:00,CLIENT,MEMBERSHIP,e918cd79-944f-47d8-b475-b1890a947035,2023-01-05 13:29:18.923000 +00:00,Yearly Membership,WEBPORTAL,e918cd79-944f-47d8-b475-b1890a947035,2023-01-05 13:29:18.923000 +00:00,Yearly Membership,WEBPORTAL,e963ded9-170e-4593-8ab5-a2c3f33c092d,2023-10-23 19:08:54.983000 +00:00,Monthly Membership,REFERRAL
47c8a66c-1f67-49c4-b275-86d357254c35,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 18:11:59.790000 +00:00,CLIENT,MEMBERSHIP,ae8f2c9e-5c6e-41d6-afa6-3060abfefcf7,2023-12-12 01:32:31.879000 +00:00,Monthly Membership,WEBPORTAL,ae8f2c9e-5c6e-41d6-afa6-3060abfefcf7,2023-12-12 01:32:31.879000 +00:00,Monthly Membership,WEBPORTAL,90bc2dd0-75f8-4b1b-b331-fa2aeef05c7e,2024-05-27 07:36:06.785000 +00:00,Yearly Membership,REFERRAL
4afd9e20-2e32-47de-a59b-a485fa333b0b,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 07:20:59.727000 +00:00,CLIENT,MEMBERSHIP,2ffdee69-2961-4ca2-b9c3-45bf0b885983,2023-07-12 15:15:15.249000 +00:00,Yearly Membership,REFERRAL,2ffdee69-2961-4ca2-b9c3-45bf0b885983,2023-07-12 15:15:15.249000 +00:00,Yearly Membership,REFERRAL,b06eec9e-7421-4792-b138-9390a51ffc20,2023-08-10 02:00:00.510000 +00:00,Weekly Membership,RECEPTION_SIGNUP
4e4f2a4b-0697-4ef6-ad53-1094c1c181b6,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 17:04:30.127000 +00:00,CLIENT,MEMBERSHIP,f74cc6c0-be49-455c-8b55-3c287b008434,2024-03-05 22:03:00.047000 +00:00,Weekly Membership,REFERRAL,f74cc6c0-be49-455c-8b55-3c287b008434,2024-03-05 22:03:00.047000 +00:00,Weekly Membership,REFERRAL,2dd854ba-e0c9-4afa-bddc-b6e7c99ed74e,2024-04-16 06:05:05.290000 +00:00,Yearly Membership,RECEPTION_SIGNUP
50da1ec7-c569-41b9-abac-1559cb7ac89c,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 04:35:01.902000 +00:00,CLIENT,MEMBERSHIP,b256f02e-f372-4739-97ef-78f5c6e8c70a,2023-05-04 20:50:39.944000 +00:00,Yearly Membership,RECEPTION_SIGNUP,b256f02e-f372-4739-97ef-78f5c6e8c70a,2023-05-04 20:50:39.944000 +00:00,Yearly Membership,RECEPTION_SIGNUP,8492b799-3300-4829-adeb-74f8dc0aa75c,2023-07-22 03:24:26.101000 +00:00,Weekly Membership,REFERRAL
51372890-bb9c-4f47-ab23-83d1411aead1,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 05:55:23.548000 +00:00,CLIENT,MEMBERSHIP,f9c71fde-08a1-4f46-9d06-cffa56793173,2023-04-01 22:47:10.257000 +00:00,Yearly Membership,REFERRAL,f9c71fde-08a1-4f46-9d06-cffa56793173,2023-04-01 22:47:10.257000 +00:00,Yearly Membership,REFERRAL,af5b7ccb-8185-4ecd-9044-1af80d4472ce,2023-08-20 16:47:38.147000 +00:00,Monthly Membership,WEBPORTAL
5213812f-8929-4f7d-9e1f-ce618613460c,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 16:32:52.825000 +00:00,CLIENT,MEMBERSHIP,4bc84366-ff2e-45a6-bf51-65c1f649ed81,2023-12-31 06:28:26.116000 +00:00,Monthly Membership,REFERRAL,4bc84366-ff2e-45a6-bf51-65c1f649ed81,2023-12-31 06:28:26.116000 +00:00,Monthly Membership,REFERRAL,,,,
52b1a258-b7ab-49d3-a7e5-af564a3cd20a,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 19:32:52.736000 +00:00,CLIENT,MEMBERSHIP,f131c03a-6896-4d9f-8052-de79e2967c86,2023-03-11 04:57:52.584000 +00:00,Weekly Membership,RECEPTION_SIGNUP,f131c03a-6896-4d9f-8052-de79e2967c86,2023-03-11 04:57:52.584000 +00:00,Weekly Membership,RECEPTION_SIGNUP,49e7824d-98b2-4194-8314-b54d070131e5,2023-09-24 18:04:25.709000 +00:00,Monthly Membership,WEBPORTAL
54078046-db8b-4c5a-80e2-e51057fe8d8e,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 15:38:08.656000 +00:00,CLIENT,MEMBERSHIP,9a826476-3d40-47b3-a2e5-44298aa72491,2023-01-18 20:21:39.303000 +00:00,Yearly Membership,WEBPORTAL,9a826476-3d40-47b3-a2e5-44298aa72491,2023-01-18 20:21:39.303000 +00:00,Yearly Membership,WEBPORTAL,fbd4039a-a1fc-4965-96e0-64588b852fa8,2023-07-17 10:43:06.088000 +00:00,Yearly Membership,REFERRAL
546101da-27f9-4d36-849a-2ff3665800ea,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 12:35:09.970000 +00:00,CLIENT,MEMBERSHIP,9a54d9af-fed0-42c1-b1c2-bc42b3d9c368,2023-01-03 03:50:00.965000 +00:00,Monthly Membership,WEBPORTAL,9a54d9af-fed0-42c1-b1c2-bc42b3d9c368,2023-01-03 03:50:00.965000 +00:00,Monthly Membership,WEBPORTAL,41f1d727-6a4d-4ca0-9595-50a7b7543c28,2023-12-03 18:33:09.308000 +00:00,Monthly Membership,WEBPORTAL
56f7f1af-c9ba-4fd3-b8b9-4068ac2fe5c3,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-02 23:29:50.404000 +00:00,CLIENT,MEMBERSHIP,308b4651-38fc-4660-ba40-56334cf94db4,2023-09-05 02:12:16.688000 +00:00,Monthly Membership,RECEPTION_SIGNUP,308b4651-38fc-4660-ba40-56334cf94db4,2023-09-05 02:12:16.688000 +00:00,Monthly Membership,RECEPTION_SIGNUP,c0fc70bf-90fa-4ad1-81b7-9d02ed88fd2a,2023-11-30 20:17:54.954000 +00:00,Yearly Membership,RECEPTION_SIGNUP
57756acc-a699-4e22-a102-829b7db54e57,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 09:41:41.382000 +00:00,CLIENT,MEMBERSHIP,0ee6cfe4-d156-4fb6-8f7e-535ef559295b,2023-01-15 19:16:51.256000 +00:00,Weekly Membership,RECEPTION_SIGNUP,0ee6cfe4-d156-4fb6-8f7e-535ef559295b,2023-01-15 19:16:51.256000 +00:00,Weekly Membership,RECEPTION_SIGNUP,9f2bb234-0c1c-4fec-870b-ec7eca1b8330,2023-09-25 21:08:03.059000 +00:00,Monthly Membership,REFERRAL
5a8223b4-ca9f-4698-ac36-bdc6d3f0bc66,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 12:01:17.176000 +00:00,CLIENT,MEMBERSHIP,c127635a-c7ff-4cc8-878d-24f44bf545e1,2023-05-22 16:47:59.651000 +00:00,Weekly Membership,WEBPORTAL,c127635a-c7ff-4cc8-878d-24f44bf545e1,2023-05-22 16:47:59.651000 +00:00,Weekly Membership,WEBPORTAL,16c8ab21-d42a-49d1-b7df-749b3bbdc5cd,2023-09-25 16:37:15.539000 +00:00,Monthly Membership,WEBPORTAL
5ab65223-ff3e-4d46-b3b4-2ecb9e68add9,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 19:51:06.454000 +00:00,CLIENT,MEMBERSHIP,6bff7f20-df90-4d2f-bb6c-374482a1020e,2023-06-04 02:00:26.775000 +00:00,Monthly Membership,WEBPORTAL,6bff7f20-df90-4d2f-bb6c-374482a1020e,2023-06-04 02:00:26.775000 +00:00,Monthly Membership,WEBPORTAL,2af70faa-f0c8-49d8-955b-329d797805b2,2023-10-05 22:34:34.084000 +00:00,Weekly Membership,REFERRAL
5b8856d8-f1b2-4cd9-baf5-46c37a6130ed,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 10:41:22.540000 +00:00,CLIENT,MEMBERSHIP,da1a2335-c986-45a4-bccc-c174195acfa6,2023-01-08 12:36:37.756000 +00:00,Monthly Membership,WEBPORTAL,da1a2335-c986-45a4-bccc-c174195acfa6,2023-01-08 12:36:37.756000 +00:00,Monthly Membership,WEBPORTAL,47082564-815d-4948-916d-c622fc06f773,2023-10-17 10:56:38.649000 +00:00,Monthly Membership,RECEPTION_SIGNUP
5d4f5cc4-f636-496a-953b-975485db9258,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 12:06:48.231000 +00:00,CLIENT,MEMBERSHIP,6c871900-8121-4215-8666-ff771329efd8,2023-03-17 16:32:41.627000 +00:00,Weekly Membership,WEBPORTAL,6c871900-8121-4215-8666-ff771329efd8,2023-03-17 16:32:41.627000 +00:00,Weekly Membership,WEBPORTAL,,,,
5dc072a6-d336-46a9-803f-3ecc4e5fdcaf,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 20:35:01.157000 +00:00,CLIENT,MEMBERSHIP,d9599af1-ade9-44c0-b6cf-5997d40f2e98,2023-01-10 01:25:07.623000 +00:00,Weekly Membership,REFERRAL,d9599af1-ade9-44c0-b6cf-5997d40f2e98,2023-01-10 01:25:07.623000 +00:00,Weekly Membership,REFERRAL,1d72623f-2015-4b88-a0f5-39754518c9ea,2023-09-05 19:58:14.409000 +00:00,Monthly Membership,RECEPTION_SIGNUP
5dcad327-7a64-450e-89fd-d6047499d84a,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 16:10:12.248000 +00:00,CLIENT,MEMBERSHIP,97329485-2c10-41c9-a5bd-395a747b8844,2023-02-20 09:01:11.732000 +00:00,Weekly Membership,WEBPORTAL,97329485-2c10-41c9-a5bd-395a747b8844,2023-02-20 09:01:11.732000 +00:00,Weekly Membership,WEBPORTAL,57830b04-8284-4296-84b2-6597083f1a2e,2023-09-07 01:40:46.979000 +00:00,Weekly Membership,REFERRAL
6534cb41-6517-4ef9-a84c-5685ee6f719d,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 16:10:04.398000 +00:00,CLIENT,MEMBERSHIP,904514cd-6ab1-4ad8-a480-5b13f040b721,2023-05-07 07:29:05.490000 +00:00,Monthly Membership,WEBPORTAL,904514cd-6ab1-4ad8-a480-5b13f040b721,2023-05-07 07:29:05.490000 +00:00,Monthly Membership,WEBPORTAL,fb248b1e-f044-4681-accd-30eb2e12c3b2,2024-01-31 18:23:04.874000 +00:00,Weekly Membership,REFERRAL
6a388309-2818-4170-8909-3167eb82df1e,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 09:10:51.197000 +00:00,CLIENT,MEMBERSHIP,f9ffb94e-4c4b-4398-a5f6-fee19f2af151,2023-07-29 04:58:49.268000 +00:00,Monthly Membership,WEBPORTAL,f9ffb94e-4c4b-4398-a5f6-fee19f2af151,2023-07-29 04:58:49.268000 +00:00,Monthly Membership,WEBPORTAL,80235fc8-f66e-4540-85c3-d591b9700a2d,2023-12-21 06:27:51.424000 +00:00,Monthly Membership,WEBPORTAL
6c06a496-88a8-40c0-a3f5-fa590c73b2fa,3591aa99-6a08-4bbc-8ecd-3dd79cb0bc74,2023-04-03 10:12:07.776000 +00:00,CLIENT,MEMBERSHIP,fdad8dd0-49d8-4674-bcfe-38b576b5e4f1,2023-02-27 05:00:12.806000 +00:00,Monthly Membership,REFERRAL,fdad8dd0-49d8-4674-bcfe-38b576b5e4f1,2023-02-27 05:00:12.806000 +00:00,Monthly Membership,REFERRAL,,,,
70ae8751-489d-4c64-9197-a80e93498e6e,183bf829-76c2-44c7-8a20-b5c8b073efcb,2023-04-03 03:09:37.565000 +00:00,CLIENT,MEMBERSHIP,f2b08811-177c-48e2-bcde-980d3c5cf3be,2023-06-22 08:27:00.973000 +00:00,Yearly Membership,RECEPTION_SIGNUP,f2b08811-177c-48e2-bcde-980d3c5cf3be,2023-06-22 08:27:00.973000 +00:00,Yearly Membership,RECEPTION_SIGNUP,77e88a20-2f1f-43c9-9e0f-848c65a6827e,2023-08-13 05:19:59.792000 +00:00,Monthly Membership,RECEPTION_SIGNUP
7280906d-97fa-479f-b257-c9f2d7bfb6ba,183bf829-76c2-44c7-8a20-b5c8b073efcb,2023-04-03 11:30:08.306000 +00:00,CLIENT,MEMBERSHIP,82ecb998-810e-4363-8a8c-6c05e05e35c8,2023-03-15 11:55:57.768000 +00:00,Monthly Membership,WEBPORTAL,82ecb998-810e-4363-8a8c-6c05e05e35c8,2023-03-15 11:55:57.768000 +00:00,Monthly Membership,WEBPORTAL,4260587b-eb5b-4287-bfdb-479792fc05f3,2023-09-13 05:12:10.360000 +00:00,Weekly Membership,REFERRAL
7643d20f-356c-4f8b-a909-7b9c1815ca95,183bf829-76c2-44c7-8a20-b5c8b073efcb,2023-04-03 04:45:33.046000 +00:00,CLIENT,MEMBERSHIP,2b6e4e2d-51ca-44d1-8d59-3f38cefd9f80,2023-03-08 22:20:06.930000 +00:00,Monthly Membership,RECEPTION_SIGNUP,2b6e4e2d-51ca-44d1-8d59-3f38cefd9f80,2023-03-08 22:20:06.930000 +00:00,Monthly Membership,RECEPTION_SIGNUP,1214e5cd-2be4-47eb-96a5-f83aa9b6c891,2023-08-14 03:18:07.063000 +00:00,Weekly Membership,RECEPTION_SIGNUP
77b23c41-48c9-4493-bbf2-40db442cb444,183bf829-76c2-44c7-8a20-b5c8b073efcb,2023-04-03 07:44:49.471000 +00:00,CLIENT,MEMBERSHIP,b615b38a-4314-463e-816f-bbc91d72b5f3,2023-05-22 22:34:09.840000 +00:00,Yearly Membership,REFERRAL,b615b38a-4314-463e-816f-bbc91d72b5f3,2023-05-22 22:34:09.840000 +00:00,Yearly Membership,REFERRAL,173a56a8-fe0a-4918-ada7-bba188034b9a,2023-11-20 08:39:40.245000 +00:00,Yearly Membership,WEBPORTAL
7961610a-693c-4533-95e8-692a7cf56885,183bf829-76c2-44c7-8a20-b5c8b073efcb,2023-04-03 13:10:40.216000 +00:00,CLIENT,MEMBERSHIP,5fb053bc-f450-4ac4-92c4-62d6615c8af7,2023-03-28 04:20:20.181000 +00:00,Monthly Membership,RECEPTION_SIGNUP,5fb053bc-f450-4ac4-92c4-62d6615c8af7,2023-03-28 04:20:20.181000 +00:00,Monthly Membership,RECEPTION_SIGNUP,f7ef29e9-b44a-4678-a74a-b11fc267a136,2023-09-17 21:00:58.865000 +00:00,Yearly Membership,RECEPTION_SIGNUP
79b97c21-87e5-49e5-80a6-0ff60e1a40d4,183bf829-76c2-44c7-8a20-b5c8b073efcb,2023-04-03 02:20:30.130000 +00:00,CLIENT,CREDIT_PACK,786fa215-c1c0-42aa-97c5-a847defd8be9,2023-11-02 16:03:37.413000 +00:00,Monthly Membership,REFERRAL,3da11336-844e-43ea-8458-fec18c84dd3a,2023-12-12 07:40:41.644000 +00:00,Weekly Membership,REFERRAL,786fa215-c1c0-42aa-97c5-a847defd8be9,2023-11-02 16:03:37.413000 +00:00,Monthly Membership,REFERRAL
